date,region,disaster_type,negative_emotion,neutral_emotion,positive_emotion
2024-07-05,광주광역시,['폭염'],0.21,0.53,0.26
2024-07-05,대구광역시,['폭염'],0.22,0.35,0.43
2024-07-05,부산광역시,['폭염'],0.33,0.19,0.48
2024-07-05,서울특별시,['화재'],0.53,0.38,0.09
2024-07-05,전라남도,['폭염'],0.26,0.53,0.21
2024-07-05,전북특별자치도,['폭염'],0.51,0.42,0.07
2024-07-05,충청남도,['폭염'],0.5,0.29,0.21
2024-07-06,경기도,['강풍'],0.33,0.61,0.06
2024-07-06,경상남도,['폭염'],0.49,0.29,0.22
2024-07-06,경상북도,"['폭염', '호우']",0.58,0.17,0.25
2024-07-06,광주광역시,['폭염'],0.23,0.48,0.29
2024-07-06,부산광역시,['폭염'],0.21,0.16,0.63
2024-07-06,울산광역시,['폭염'],0.58,0.26,0.16
2024-07-06,인천광역시,['강풍'],0.32,0.49,0.19
2024-07-06,전라남도,['폭염'],0.38,0.5,0.12
2024-07-06,전북특별자치도,"['폭염', '강풍', '호우']",0.41,0.12,0.47
2024-07-06,충청남도,['호우'],0.57,0.17,0.26
2024-07-06,충청북도,['호우'],0.28,0.19,0.53
2024-07-07,경기도,"['호우', '산사태']",0.49,0.16,0.35
2024-07-07,경상남도,['폭염'],0.55,0.32,0.13
2024-07-07,경상북도,"['폭염', '호우', '산사태']",0.37,0.11,0.52
2024-07-07,부산광역시,['폭염'],0.33,0.62,0.05
2024-07-07,세종특별자치시,"['홍수', '호우', '산사태']",0.38,0.35,0.27
2024-07-07,울산광역시,['폭염'],0.57,0.14,0.29
2024-07-07,전라남도,['폭염'],0.57,0.14,0.29
2024-07-07,전북특별자치도,['호우'],0.44,0.19,0.37
2024-07-07,충청남도,"['홍수', '호우', '산사태']",0.26,0.67,0.07
2024-07-07,충청북도,"['교통통제', '호우', '산사태']",0.36,0.48,0.16
2024-07-08,강원특별자치도,"['호우', '산사태']",0.24,0.63,0.13
2024-07-08,경기도,"['호우', '산사태']",0.37,0.2,0.43
2024-07-08,경상남도,['폭염'],0.25,0.29,0.46
2024-07-08,경상북도,"['교통통제', '홍수', '호우', '산사태']",0.51,0.17,0.32
2024-07-08,대구광역시,['산사태'],0.57,0.13,0.3
2024-07-08,대전광역시,"['홍수', '호우', '산사태']",0.51,0.12,0.37
2024-07-08,부산광역시,['폭염'],0.6,0.16,0.24
2024-07-08,세종특별자치시,"['호우', '산사태']",0.49,0.43,0.08
2024-07-08,인천광역시,"['교통사고', '호우']",0.6,0.39,0.01
2024-07-08,전라남도,['호우'],0.29,0.63,0.08
2024-07-08,전북특별자치도,"['호우', '산사태']",0.55,0.35,0.1
2024-07-08,제주특별자치도,['폭염'],0.2,0.32,0.48
2024-07-08,충청남도,"['홍수', '호우', '산사태']",0.21,0.78,0.01
2024-07-08,충청북도,"['홍수', '산사태', '호우', '화재', '교통통제']",0.3,0.47,0.23
2024-07-09,강원특별자치도,"['호우', '산사태']",0.28,0.53,0.19
2024-07-09,경기도,"['호우', '산사태']",0.51,0.33,0.16
2024-07-09,경상남도,"['산사태', '홍수', '호우']",0.3,0.57,0.13
2024-07-09,경상북도,"['홍수', '산사태', '교통', '호우', '수도']",0.45,0.32,0.23
2024-07-09,대구광역시,"['호우', '산사태']",0.21,0.42,0.37
2024-07-09,대전광역시,"['홍수', '호우']",0.22,0.71,0.07
2024-07-09,서울특별시,"['호우', '전염병']",0.42,0.12,0.46
2024-07-09,세종특별자치시,['호우'],0.2,0.67,0.13
2024-07-09,울산광역시,['호우'],0.38,0.19,0.43
2024-07-09,인천광역시,['호우'],0.43,0.56,0.01
2024-07-09,전라남도,"['호우', '산사태']",0.36,0.44,0.2
2024-07-09,전북특별자치도,"['호우', '산사태']",0.34,0.41,0.25
2024-07-09,충청남도,"['홍수', '호우', '산사태']",0.22,0.67,0.11
2024-07-09,충청북도,"['교통통제', '홍수', '호우', '산사태']",0.2,0.69,0.11
2024-07-10,강원특별자치도,"['호우', '산사태']",0.47,0.53,0.0
2024-07-10,경기도,['폭염'],0.22,0.75,0.03
2024-07-10,경상남도,"['홍수', '호우']",0.46,0.44,0.1
2024-07-10,경상북도,"['홍수', '산사태', '교통사고', '호우', '교통통제']",0.39,0.24,0.37
2024-07-10,대구광역시,"['교통통제', '홍수', '호우', '산사태']",0.29,0.17,0.54
2024-07-10,대전광역시,"['교통통제', '산사태', '홍수', '호우']",0.26,0.39,0.35
2024-07-10,부산광역시,"['강풍', '호우', '홍수']",0.44,0.43,0.13
2024-07-10,서울특별시,['폭염'],0.33,0.47,0.2
2024-07-10,세종특별자치시,"['홍수', '호우', '산사태']",0.31,0.21,0.48
2024-07-10,전라남도,['호우'],0.35,0.28,0.37
2024-07-10,전북특별자치도,"['홍수', '호우', '산사태']",0.52,0.34,0.14
2024-07-10,충청남도,"['호우', '교통통제', '홍수', '산사태']",0.47,0.4,0.13
2024-07-10,충청북도,"['홍수', '산사태', '호우', '교통통제', '환경오염사고']",0.42,0.47,0.11
2024-07-11,강원특별자치도,"['폭염', '호우']",0.52,0.38,0.1
2024-07-11,경기도,['폭염'],0.33,0.49,0.18
2024-07-11,경상남도,"['홍수', '호우']",0.53,0.2,0.27
2024-07-11,경상북도,"['폭염', '호우']",0.48,0.37,0.15
2024-07-11,대구광역시,"['홍수', '산사태']",0.43,0.25,0.32
2024-07-11,대전광역시,"['화재', '홍수', '호우']",0.33,0.42,0.25
2024-07-11,부산광역시,['호우'],0.43,0.23,0.34
2024-07-11,전북특별자치도,"['홍수', '호우']",0.56,0.42,0.02
2024-07-11,충청북도,['호우'],0.29,0.23,0.48
2024-07-12,강원특별자치도,"['폭염', '전염병']",0.31,0.3,0.39
2024-07-12,경기도,"['폭염', '화재']",0.39,0.25,0.36
2024-07-12,경상북도,"['폭염', '호우']",0.22,0.49,0.29
2024-07-12,대구광역시,['호우'],0.39,0.33,0.28
2024-07-12,부산광역시,"['교통사고', '호우']",0.41,0.53,0.06
2024-07-12,전북특별자치도,['호우'],0.46,0.36,0.18
2024-07-12,충청남도,['호우'],0.26,0.44,0.3
2024-07-13,강원특별자치도,['폭염'],0.5,0.47,0.03
2024-07-13,경기도,"['폭염', '화재']",0.28,0.18,0.54
2024-07-13,경상남도,"['호우', '산사태']",0.31,0.43,0.26
2024-07-13,경상북도,"['폭염', '호우', '산사태']",0.42,0.31,0.27
2024-07-13,대전광역시,['호우'],0.49,0.25,0.26
2024-07-13,부산광역시,['호우'],0.5,0.19,0.31
2024-07-13,전라남도,['호우'],0.28,0.42,0.3
2024-07-13,전북특별자치도,['홍수'],0.49,0.3,0.21
2024-07-13,충청남도,"['호우', '산사태']",0.58,0.16,0.26
2024-07-13,충청북도,['폭염'],0.45,0.3,0.25
2024-07-14,강원특별자치도,['폭염'],0.26,0.52,0.22
2024-07-14,경기도,['폭염'],0.38,0.44,0.18
2024-07-14,경상남도,"['호우', '산사태']",0.37,0.41,0.22
2024-07-14,부산광역시,['호우'],0.21,0.42,0.37
2024-07-14,울산광역시,['호우'],0.31,0.15,0.54
2024-07-14,전라남도,"['호우', '산사태']",0.22,0.66,0.12
2024-07-14,충청남도,"['폭염', '호우']",0.34,0.24,0.42
2024-07-15,강원특별자치도,['폭염'],0.32,0.33,0.35
2024-07-15,경기도,"['폭염', '화재']",0.46,0.4,0.14
2024-07-15,경상남도,['호우'],0.31,0.61,0.08
2024-07-15,경상북도,['호우'],0.49,0.31,0.2
2024-07-15,광주광역시,['폭염'],0.55,0.11,0.34
2024-07-15,대전광역시,['호우'],0.26,0.28,0.46
2024-07-15,전라남도,"['폭염', '호우']",0.28,0.56,0.16
2024-07-15,전북특별자치도,['폭염'],0.42,0.56,0.02
2024-07-15,충청남도,"['폭염', '호우', '산사태']",0.27,0.61,0.12
2024-07-16,강원특별자치도,['호우'],0.4,0.26,0.34
2024-07-16,경기도,"['호우', '산사태']",0.5,0.17,0.33
2024-07-16,경상남도,"['호우', '산사태']",0.49,0.42,0.09
2024-07-16,경상북도,"['호우', '산사태', '붕괴']",0.48,0.41,0.11
2024-07-16,대전광역시,"['호우', '산사태']",0.2,0.56,0.24
2024-07-16,부산광역시,['호우'],0.21,0.47,0.32
2024-07-16,서울특별시,['교통사고'],0.31,0.25,0.44
2024-07-16,세종특별자치시,"['호우', '산사태']",0.52,0.24,0.24
2024-07-16,인천광역시,['호우'],0.37,0.47,0.16
2024-07-16,전라남도,"['호우', '산사태']",0.52,0.27,0.21
2024-07-16,전북특별자치도,"['호우', '산사태']",0.47,0.1,0.43
2024-07-16,제주특별자치도,['호우'],0.36,0.48,0.16
2024-07-16,충청남도,"['호우', '산사태']",0.51,0.38,0.11
2024-07-16,충청북도,"['호우', '산사태']",0.54,0.17,0.29
2024-07-17,강원특별자치도,"['교통사고', '호우', '산사태']",0.52,0.38,0.1
2024-07-17,경기도,"['홍수', '호우', '산사태', '교통사고']",0.53,0.13,0.34
2024-07-17,경상북도,['호우'],0.45,0.28,0.27
2024-07-17,대전광역시,['산사태'],0.33,0.11,0.56
2024-07-17,서울특별시,"['호우', '산사태']",0.38,0.38,0.24
2024-07-17,인천광역시,"['전염병', '호우', '산사태']",0.54,0.22,0.24
2024-07-17,임진강 수계지역(경기도,['홍수'],0.54,0.28,0.18
2024-07-17,전라남도,['호우'],0.52,0.11,0.37
2024-07-17,제주특별자치도,['폭염'],0.35,0.45,0.2
2024-07-17,충청남도,['호우'],0.5,0.2,0.3
2024-07-17,충청북도,"['호우', '산사태']",0.48,0.31,0.21
2024-07-18,강원특별자치도,"['홍수', '산사태', '교통사고', '호우', '교통통제']",0.34,0.25,0.41
2024-07-18,경기도,"['홍수', '산사태', '교통사고', '강풍', '호우']",0.24,0.13,0.63
2024-07-18,경상남도,"['폭염', '호우']",0.57,0.37,0.06
2024-07-18,경상북도,"['강풍', '호우', '산사태']",0.25,0.42,0.33
2024-07-18,대전광역시,"['호우', '산사태']",0.51,0.24,0.25
2024-07-18,부산광역시,['폭염'],0.48,0.15,0.37
2024-07-18,서울특별시,"['홍수', '호우', '산사태']",0.58,0.36,0.06
2024-07-18,세종특별자치시,['호우'],0.34,0.35,0.31
2024-07-18,인천광역시,"['교통통제', '홍수', '호우', '산사태']",0.27,0.14,0.59
2024-07-18,전라남도,"['호우', '산사태']",0.39,0.17,0.44
2024-07-18,전북특별자치도,"['호우', '산사태']",0.42,0.23,0.35
2024-07-18,충청남도,"['강풍', '호우', '산사태', '홍수']",0.21,0.11,0.68
2024-07-18,충청북도,"['홍수', '호우', '산사태']",0.49,0.16,0.35
2024-07-19,강원특별자치도,"['교통통제', '홍수', '산사태']",0.53,0.37,0.1
2024-07-19,경기도,"['호우', '산사태']",0.56,0.33,0.11
2024-07-19,경상남도,['폭염'],0.53,0.29,0.18
2024-07-19,경상북도,['폭염'],0.29,0.56,0.15
2024-07-19,부산광역시,['호우'],0.46,0.31,0.23
2024-07-19,전라남도,"['산사태', '홍수', '호우']",0.21,0.27,0.52
2024-07-19,제주특별자치도,['호우'],0.46,0.36,0.18
2024-07-19,충청남도,['호우'],0.4,0.35,0.25
2024-07-19,충청북도,['교통통제'],0.51,0.19,0.3
2024-07-20,강원특별자치도,"['호우', '산사태']",0.37,0.37,0.26
2024-07-20,경기도,"['강풍', '호우', '산사태']",0.36,0.5,0.14
2024-07-20,경상남도,"['폭염', '호우', '산사태']",0.57,0.27,0.16
2024-07-20,경상북도,"['폭염', '호우', '산사태']",0.55,0.27,0.18
2024-07-20,광주광역시,"['홍수', '호우']",0.39,0.3,0.31
2024-07-20,대전광역시,['호우'],0.44,0.45,0.11
2024-07-20,부산광역시,['폭염'],0.57,0.41,0.02
2024-07-20,서울특별시,['호우'],0.51,0.47,0.02
2024-07-20,울산광역시,"['폭염', '호우', '정전']",0.4,0.29,0.31
2024-07-20,인천광역시,['강풍'],0.38,0.37,0.25
2024-07-20,전라남도,"['폭염', '홍수', '호우', '산사태']",0.46,0.53,0.01
2024-07-20,전북특별자치도,"['폭염', '호우', '산사태']",0.26,0.11,0.63
2024-07-20,충청남도,['호우'],0.55,0.29,0.16
2024-07-21,강원특별자치도,"['강풍', '호우']",0.27,0.3,0.43
2024-07-21,경기도,"['교통통제', '화재']",0.22,0.14,0.64
2024-07-21,경상남도,['폭염'],0.39,0.6,0.01
2024-07-21,경상북도,['폭염'],0.27,0.26,0.47
2024-07-21,광주광역시,['폭염'],0.54,0.38,0.08
2024-07-21,부산광역시,['폭염'],0.52,0.1,0.38
2024-07-21,울산광역시,['폭염'],0.55,0.25,0.2
2024-07-21,전라남도,"['폭염', '호우', '산사태']",0.48,0.36,0.16
2024-07-21,전북특별자치도,['폭염'],0.27,0.24,0.49
2024-07-21,충청남도,"['폭염', '호우']",0.21,0.6,0.19
2024-07-22,강원특별자치도,['호우'],0.44,0.41,0.15
2024-07-22,경기도,"['폭염', '산사태', '호우', '화재']",0.47,0.49,0.04
2024-07-22,경상남도,['폭염'],0.25,0.63,0.12
2024-07-22,경상북도,['폭염'],0.54,0.15,0.31
2024-07-22,광주광역시,['폭염'],0.22,0.64,0.14
2024-07-22,대구광역시,['폭염'],0.44,0.2,0.36
2024-07-22,부산광역시,['폭염'],0.36,0.6,0.04
2024-07-22,서울특별시,"['전염병', '호우']",0.55,0.3,0.15
2024-07-22,울산광역시,['폭염'],0.23,0.46,0.31
2024-07-22,인천광역시,['호우'],0.56,0.18,0.26
2024-07-22,전라남도,"['폭염', '호우']",0.39,0.21,0.4
2024-07-22,전북특별자치도,['폭염'],0.45,0.5,0.05
2024-07-22,충청남도,"['폭염', '강풍']",0.54,0.17,0.29
2024-07-22,충청북도,"['폭염', '환경오염사고']",0.52,0.2,0.28
2024-07-23,강원특별자치도,"['폭염', '홍수', '호우', '산사태']",0.46,0.17,0.37
2024-07-23,경기도,"['호우', '화재']",0.49,0.12,0.39
2024-07-23,경상남도,"['정전', '폭염']",0.53,0.11,0.36
2024-07-23,경상북도,['폭염'],0.36,0.55,0.09
2024-07-23,광주광역시,['폭염'],0.37,0.53,0.1
2024-07-23,대구광역시,['폭염'],0.49,0.13,0.38
2024-07-23,부산광역시,['폭염'],0.39,0.48,0.13
2024-07-23,서울특별시,['호우'],0.33,0.63,0.04
2024-07-23,울산광역시,['폭염'],0.59,0.17,0.24
2024-07-23,전라남도,['폭염'],0.33,0.24,0.43
2024-07-23,전북특별자치도,['폭염'],0.29,0.57,0.14
2024-07-23,제주특별자치도,['폭염'],0.24,0.1,0.66
2024-07-23,충청남도,"['호우', '산사태']",0.35,0.63,0.02
2024-07-23,충청북도,"['교통통제', '호우']",0.55,0.31,0.14
2024-07-24,강원특별자치도,"['폭염', '홍수', '호우', '산사태']",0.44,0.16,0.4
2024-07-24,경기도,"['폭염', '호우']",0.3,0.42,0.28
2024-07-24,경상남도,"['폭염', '호우']",0.24,0.48,0.28
2024-07-24,경상북도,"['폭염', '호우']",0.49,0.47,0.04
2024-07-24,광주광역시,['폭염'],0.2,0.19,0.61
2024-07-24,대구광역시,['폭염'],0.43,0.25,0.32
2024-07-24,대전광역시,['폭염'],0.55,0.16,0.29
2024-07-24,부산광역시,"['폭염', '호우', '산사태']",0.22,0.34,0.44
2024-07-24,서울특별시,"['폭염', '호우', '수도']",0.46,0.21,0.33
2024-07-24,세종특별자치시,['폭염'],0.24,0.34,0.42
2024-07-24,울산광역시,['폭염'],0.38,0.4,0.22
2024-07-24,인천광역시,['폭염'],0.35,0.39,0.26
2024-07-24,전라남도,['폭염'],0.52,0.27,0.21
2024-07-24,전북특별자치도,"['폭염', '호우', '붕괴']",0.52,0.28,0.2
2024-07-24,제주특별자치도,['폭염'],0.36,0.31,0.33
2024-07-24,충청남도,['폭염'],0.47,0.17,0.36
2024-07-24,충청북도,"['폭염', '호우']",0.57,0.21,0.22
2024-07-25,강원특별자치도,['폭염'],0.24,0.14,0.62
2024-07-25,경기도,"['폭염', '호우']",0.43,0.17,0.4
2024-07-25,경상남도,['폭염'],0.56,0.44,-0.0
2024-07-25,경상북도,"['폭염', '호우']",0.58,0.38,0.04
2024-07-25,광주광역시,['폭염'],0.55,0.13,0.32
2024-07-25,대구광역시,['폭염'],0.26,0.31,0.43
2024-07-25,대전광역시,['폭염'],0.35,0.46,0.19
2024-07-25,부산광역시,['폭염'],0.52,0.42,0.06
2024-07-25,서울특별시,['호우'],0.26,0.68,0.06
2024-07-25,울산광역시,['폭염'],0.34,0.3,0.36
2024-07-25,인천광역시,['폭염'],0.21,0.15,0.64
2024-07-25,전라남도,['폭염'],0.41,0.16,0.43
2024-07-25,전북특별자치도,"['폭염', '호우', '붕괴']",0.55,0.2,0.25
2024-07-25,제주특별자치도,['폭염'],0.39,0.29,0.32
2024-07-25,충청남도,['폭염'],0.59,0.11,0.3
2024-07-25,충청북도,['폭염'],0.45,0.39,0.16
2024-07-26,강원특별자치도,"['폭염', '호우']",0.56,0.44,-0.0
2024-07-26,경기도,"['폭염', '호우', '전염병']",0.36,0.29,0.35
2024-07-26,경상남도,"['폭염', '호우']",0.52,0.31,0.17
2024-07-26,경상북도,['폭염'],0.37,0.59,0.04
2024-07-26,광주광역시,['폭염'],0.21,0.46,0.33
2024-07-26,대구광역시,['폭염'],0.38,0.3,0.32
2024-07-26,부산광역시,"['폭염', '풍랑', '호우']",0.37,0.14,0.49
2024-07-26,울산광역시,['폭염'],0.45,0.51,0.04
2024-07-26,인천광역시,['폭염'],0.33,0.64,0.03
2024-07-26,전라남도,"['폭염', '강풍', '호우', '산사태']",0.53,0.44,0.03
2024-07-26,전북특별자치도,"['폭염', '붕괴']",0.21,0.74,0.05
2024-07-26,제주특별자치도,['호우'],0.27,0.57,0.16
2024-07-26,충청남도,"['폭염', '교통사고']",0.43,0.5,0.07
2024-07-26,충청북도,['폭염'],0.3,0.46,0.24
2024-07-27,강원특별자치도,"['폭염', '호우']",0.21,0.2,0.59
2024-07-27,경기도,"['폭염', '호우', '화재']",0.6,0.23,0.17
2024-07-27,경상남도,"['폭염', '교통사고']",0.55,0.34,0.11
2024-07-27,경상북도,"['폭염', '호우']",0.41,0.1,0.49
2024-07-27,광주광역시,['폭염'],0.32,0.17,0.51
2024-07-27,대구광역시,['폭염'],0.59,0.36,0.05
2024-07-27,대전광역시,['폭염'],0.56,0.29,0.15
2024-07-27,부산광역시,['폭염'],0.26,0.28,0.46
2024-07-27,세종특별자치시,['폭염'],0.56,0.19,0.25
2024-07-27,울산광역시,['폭염'],0.43,0.4,0.17
2024-07-27,전라남도,"['폭염', '강풍']",0.44,0.14,0.42
2024-07-27,전북특별자치도,['폭염'],0.46,0.25,0.29
2024-07-27,충청남도,['폭염'],0.3,0.54,0.16
2024-07-27,충청북도,['폭염'],0.35,0.61,0.04
2024-07-28,강원특별자치도,['폭염'],0.49,0.11,0.4
2024-07-28,경기도,"['폭염', '화재']",0.57,0.31,0.12
2024-07-28,경상남도,['폭염'],0.23,0.55,0.22
2024-07-28,경상북도,['폭염'],0.34,0.29,0.37
2024-07-28,광주광역시,['폭염'],0.53,0.16,0.31
2024-07-28,대구광역시,['폭염'],0.57,0.26,0.17
2024-07-28,부산광역시,"['폭염', '정전']",0.2,0.66,0.14
2024-07-28,세종특별자치시,['폭염'],0.34,0.4,0.26
2024-07-28,울산광역시,"['폭염', '화재']",0.27,0.63,0.1
2024-07-28,전라남도,['폭염'],0.43,0.12,0.45
2024-07-28,전북특별자치도,['폭염'],0.26,0.26,0.48
2024-07-28,충청남도,['폭염'],0.42,0.5,0.08
2024-07-28,충청북도,['폭염'],0.49,0.44,0.07
2024-07-29,강원특별자치도,"['폭염', '호우']",0.6,0.14,0.26
2024-07-29,경기도,"['폭염', '전염병']",0.48,0.23,0.29
2024-07-29,경상남도,['폭염'],0.24,0.17,0.59
2024-07-29,경상북도,['폭염'],0.33,0.16,0.51
2024-07-29,광주광역시,['폭염'],0.48,0.43,0.09
2024-07-29,대구광역시,['폭염'],0.49,0.44,0.07
2024-07-29,부산광역시,['폭염'],0.54,0.22,0.24
2024-07-29,서울특별시,['정전'],0.5,0.3,0.2
2024-07-29,울산광역시,['폭염'],0.59,0.22,0.19
2024-07-29,전라남도,['폭염'],0.37,0.21,0.42
2024-07-29,전북특별자치도,['폭염'],0.33,0.42,0.25
2024-07-29,제주특별자치도,['폭염'],0.59,0.34,0.07
2024-07-29,충청남도,['폭염'],0.38,0.27,0.35
2024-07-29,충청북도,['폭염'],0.57,0.2,0.23
2024-07-30,강원특별자치도,"['폭염', '전염병']",0.5,0.42,0.08
2024-07-30,경기도,"['폭염', '전염병', '산사태']",0.23,0.46,0.31
2024-07-30,경상남도,"['폭염', '산사태']",0.31,0.68,0.01
2024-07-30,경상북도,"['폭염', '호우']",0.32,0.49,0.19
2024-07-30,광주광역시,['폭염'],0.35,0.3,0.35
2024-07-30,대구광역시,['폭염'],0.22,0.72,0.06
2024-07-30,대전광역시,['폭염'],0.4,0.54,0.06
2024-07-30,부산광역시,['폭염'],0.44,0.45,0.11
2024-07-30,세종특별자치시,['폭염'],0.31,0.47,0.22
2024-07-30,울산광역시,['폭염'],0.41,0.17,0.42
2024-07-30,인천광역시,['화재'],0.23,0.69,0.08
2024-07-30,전라남도,['폭염'],0.57,0.12,0.31
2024-07-30,전북특별자치도,['폭염'],0.33,0.44,0.23
2024-07-30,제주특별자치도,['폭염'],0.37,0.46,0.17
2024-07-30,충청남도,"['폭염', '교통사고']",0.4,0.2,0.4
2024-07-30,충청북도,['폭염'],0.47,0.24,0.29
2024-07-31,강원특별자치도,"['폭염', '호우']",0.57,0.25,0.18
2024-07-31,경기도,['폭염'],0.2,0.53,0.27
2024-07-31,경상남도,['폭염'],0.3,0.55,0.15
2024-07-31,경상북도,['폭염'],0.42,0.46,0.12
2024-07-31,광주광역시,['폭염'],0.38,0.24,0.38
2024-07-31,대구광역시,['폭염'],0.25,0.61,0.14
2024-07-31,부산광역시,['폭염'],0.29,0.31,0.4
2024-07-31,울산광역시,['폭염'],0.36,0.39,0.25
2024-07-31,인천광역시,"['폭염', '전염병']",0.58,0.15,0.27
2024-07-31,전라남도,['폭염'],0.54,0.16,0.3
2024-07-31,전북특별자치도,['폭염'],0.48,0.41,0.11
2024-07-31,제주특별자치도,['폭염'],0.32,0.6,0.08
2024-07-31,충청남도,['폭염'],0.59,0.15,0.26
2024-07-31,충청북도,['폭염'],0.47,0.22,0.31
2024-08-01,강원특별자치도,['폭염'],0.49,0.25,0.26
2024-08-01,경기도,"['폭염', '전염병']",0.27,0.39,0.34
2024-08-01,경상남도,['폭염'],0.22,0.43,0.35
2024-08-01,경상북도,['폭염'],0.41,0.5,0.09
2024-08-01,광주광역시,['폭염'],0.33,0.5,0.17
2024-08-01,대구광역시,['폭염'],0.4,0.44,0.16
